ECTA.S1GA4,2007.03,1412.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2008.03,1563.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2009.03,1671.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2010.03,1762.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2011.03,1846.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2012.03,1975,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2013.03,2096.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2014.03,2358.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2015.03,2591.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2016.03,2796.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2017.03,3023.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2018.03,3304.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2019.03,3525.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA4,2020.03,3630,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Services,
ECTA.S1GA5,2001.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2002.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2003.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2004.03,2294.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2005.03,2421.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2006.03,2585.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2007.03,2771.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2008.03,2948.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2009.03,2957.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2010.03,3052.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2011.03,3114.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2012.03,3285.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2013.03,3309.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2014.03,3409.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2015.03,3426.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2016.03,3589.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2017.03,3739.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2018.03,3808.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2019.03,3768.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA5,2020.03,3681.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Apparel,
ECTA.S1GA6,2001.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2002.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2003.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2004.03,717.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2005.03,813.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2006.03,892,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2007.03,972.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2008.03,1076.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2009.03,1083.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2010.03,1133.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2011.03,1178.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2012.03,1268.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2013.03,1354.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2014.03,1494.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2015.03,1634.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2016.03,1799.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2017.03,1938.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2018.03,2038.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2019.03,2117.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA6,2020.03,2174,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Motor vehicles excl. fuel,
ECTA.S1GA7,2001.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2002.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2003.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2004.03,2645.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2005.03,3346.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2006.03,3923.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2007.03,4448.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2008.03,4828.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2009.03,5287.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2010.03,4969.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2011.03,5538,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2012.03,6174.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2013.03,6888.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2014.03,7718.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2015.03,7444.5,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2016.03,7143.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2017.03,7158.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2018.03,7382.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2019.03,7508.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA7,2020.03,6968.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Fuel,
ECTA.S1GA8,2001.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2002.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2003.03,,,C,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2004.03,7892.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2005.03,8997.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2006.03,9716.9,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2007.03,10782.3,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2008.03,11907.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2009.03,12174.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2010.03,12399.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2011.03,12927.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2012.03,13631.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2013.03,14008.7,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2014.03,14784.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2015.03,15323.1,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2016.03,16309.6,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2017.03,17701.2,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2018.03,20143.4,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2019.03,21142,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S1GA8,2020.03,21493.8,,F,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT,Values - Electronic card transactions A/S/T by industry group,Actual,Non-retail excl. services,
ECTA.S29A1,2001.03,,,C,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2002.03,,,C,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2003.03,,,C,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2004.03,588806931,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2005.03,646646117,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2006.03,706783322,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2007.03,765192107,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2008.03,830825132,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
ECTA.S29A1,2009.03,876181852,,F,Number,0,Electronic Card Transactions (ANZSIC06) - ECT,Number of electronic card transactions A/S/T by division,Actual,RTS total industries,
